node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TUBB4A	TBCA	9606.ENSP00000264071	9606.ENSP00000306362	0	0	0	0	0	0.399	0.600	0.315	0.820
TUBB4B	TBCB	9606.ENSP00000341289	9606.ENSP00000221855	0	0	0	0	0.322	0.247	0.650	0.261	0.850
TUBB4B	TUBA4A	9606.ENSP00000341289	9606.ENSP00000248437	0	0	0	0.918	0.186	0.779	0.800	0.527	0.962
TUBB4B	TUBB4A	9606.ENSP00000341289	9606.ENSP00000264071	0	0	0	0.987	0	0	0.800	0.459	0.801
TUBB4B	TBCA	9606.ENSP00000341289	9606.ENSP00000306362	0	0	0	0	0.088	0.399	0.600	0.252	0.814
TUBB4B	TUBB6	9606.ENSP00000341289	9606.ENSP00000318697	0	0	0	0.985	0.089	0.129	0.300	0.613	0.401
TUBB4B	TBCE	9606.ENSP00000341289	9606.ENSP00000439170	0	0	0	0	0.064	0.261	0.600	0.283	0.775
TUBB4B	TBCD	9606.ENSP00000341289	9606.ENSP00000347719	0	0	0	0	0.053	0.219	0.600	0.358	0.784
TUBB4B	TUBB2A	9606.ENSP00000341289	9606.ENSP00000369703	0	0	0	0.987	0.131	0.818	0.300	0.734	0.881
TUBB6	TBCB	9606.ENSP00000318697	9606.ENSP00000221855	0	0	0	0	0.062	0.247	0.650	0.422	0.838
TUBB6	TUBA4A	9606.ENSP00000318697	9606.ENSP00000248437	0	0	0	0.919	0.123	0.412	0.800	0.588	0.893
TUBB6	TUBB4A	9606.ENSP00000318697	9606.ENSP00000264071	0	0	0	0.985	0.235	0	0.300	0.266	0.443
TUBB6	TBCA	9606.ENSP00000318697	9606.ENSP00000306362	0	0	0	0	0	0.399	0.600	0.252	0.804
TUBB6	TUBB4B	9606.ENSP00000318697	9606.ENSP00000341289	0	0	0	0.985	0.089	0.129	0.300	0.613	0.401
TUBB6	TBCD	9606.ENSP00000318697	9606.ENSP00000347719	0	0	0	0	0	0.198	0.600	0.320	0.762
TUBB6	TBCE	9606.ENSP00000318697	9606.ENSP00000439170	0	0	0	0	0.064	0.261	0.600	0.375	0.804
